사고신고사유,사고일시,공정율,날씨,지역,공사종류,공사비,공종소분류,사망자,내국인사망자,외국인사망자,남성사망자,여성사망자,10이상20미만 사망자,20이상30미만 사망자,30이상40미만 사망자,40이상50미만 사망자,50이상60미만 사망자,60이상사망자,부상자,내국인부상자,외국인부상자,남성부상자,여성부상자,10이상20미만 부상자,20이상30미만 부상자,30이상40미만 부상자,40이상50미만 부상자,50이상60미만 부상자,60이상부상자
3일이상 휴업이 필요한 부상,2019-07-08 14:30:00,70~79%,맑음,서울특별시,건축/건축물/노유자시설,10억 ~ 20억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
기타,2019-07-08 15:00:00,20~29%,맑음,인천광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-08 15:00:00,80~89%,맑음,전라북도,건축/건축물/공동주택,200억 ~ 300억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
기타,2019-07-08 15:00:00,70~79%,흐림,인천광역시,건축/건축물/공동주택,300억 ~ 500억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-08 16:30:00,90% 이상,맑음,경기도,토목/상하수도/하수도,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-09 07:00:00,20~29%,맑음,경상남도,건축/건축물/교육연구시설,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-09 07:30:00,80~89%,맑음,제주특별자치도,토목/도로/도로,50억 ~ 100억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-07-09 08:30:00,10% 미만,맑음,충청남도,건축/건축물/근린생활시설,100억 ~ 150억원 미만,건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-09 08:30:00,10~19%,맑음,대전광역시,건축/건축물/교육연구시설,200억 ~ 300억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
사망 1명 이상,2019-07-09 08:40:00,20~29%,흐림,부산광역시,건축/건축물/숙박시설,"1,000억원 이상",가설공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-09 10:00:00,50~59%,맑음,부산광역시,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-09 10:00:00,80~89%,흐림,부산광역시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-09 10:00:00,10% 미만,맑음,세종특별자치시,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-09 10:40:00,60~69%,강우,강원도,산업환경설비/환경시설/하수처리시설,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-09 10:43:00,70~79%,맑음,경상북도,건축/건축물/관광 휴게시설,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2019-07-09 11:30:00,70~79%,맑음,경기도,건축/건축물/근린생활시설,5억 ~ 10억원 미만,건축 토공사,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-09 11:30:00,80~89%,강풍,부산광역시,토목/옹벽 및 절토사면/옹벽,20억 ~ 50억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2019-07-09 11:50:00,10% 미만,맑음,경상남도,건축/건축물/종교시설,3억 ~ 5억원 미만,가설공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
기타,2019-07-09 13:05:00,70~79%,맑음,전라북도,건축/건축물/공장,"1,000만원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-09 13:50:00,40~49%,흐림,부산광역시,토목/상하수도/하수도,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-09 15:20:00,70~79%,맑음,충청남도,토목/옹벽 및 절토사면/옹벽,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-09 15:30:00,30~39%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"3일이상 휴업이 필요한 부상, 기타",2019-07-09 15:30:00,90% 이상,맑음,전라남도,토목/도로/도로,"1,000억원 이상",교량공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-09 15:40:00,10% 미만,맑음,인천광역시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-09 16:00:00,80~89%,맑음,경기도,건축/건축물/판매시설,"1,000억원 이상",미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-09 16:30:00,60~69%,맑음,서울특별시,건축/건축물/공장,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2019-07-09 16:50:00,60~69%,맑음,경기도,토목/도로/도로,300억 ~ 500억원 미만,도로 및 포장공사,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-09 17:05:00,60~69%,맑음,경기도,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",지반조사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-07-10 08:00:00,90% 이상,흐림,경상북도,건축/건축물/근린생활시설,3억 ~ 5억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
기타,2019-07-10 09:24:00,20~29%,맑음,경기도,건축/건축물/교육연구시설,50억 ~ 100억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
기타,2019-07-10 09:30:00,60~69%,흐림,경기도,건축/건축물/공동주택,10억 ~ 20억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
기타,2019-07-10 10:00:00,80~89%,강우,대전광역시,건축/건축물/공동주택,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-10 11:05:00,90% 이상,맑음,경기도,건축/건축물/공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
사망 1명 이상,2019-07-10 13:30:00,90% 이상,흐림,부산광역시,건축/건축물/공동주택,"1,000억원 이상",기타,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-10 14:00:00,90% 이상,강우,경기도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-10 15:00:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
기타,2019-07-10 16:00:00,10~19%,맑음,경기도,토목/도로/도로,50억 ~ 100억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"3일이상 휴업이 필요한 부상, 기타",2019-07-11 08:30:00,60~69%,맑음,경상남도,토목/기타/부지조성,"1,000억원 이상",강구조물공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-11 09:00:00,50~59%,흐림,인천광역시,건축/건축물/근린생활시설,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-07-11 09:00:00,10~19%,강우,전라남도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
기타,2019-07-11 09:00:00,50~59%,흐림,서울특별시,건축/건축물/공동주택,10억 ~ 20억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-11 10:00:00,50~59%,흐림,경상남도,건축/건축물/교육연구시설,20억 ~ 50억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-11 10:00:00,90% 이상,강우,경기도,건축/건축물/공동주택,분류불능,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-11 10:11:00,90% 이상,흐림,서울특별시,건축/건축물/단독주택,5억 ~ 10억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-11 10:20:00,60~69%,맑음,대구광역시,토목/도로/기타,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-12 08:48:00,80~89%,맑음,세종특별자치시,건축/건축물/기타,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-07-12 09:00:00,30~39%,맑음,경상남도,건축/건축물/근린생활시설,10억 ~ 20억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
기타,2019-07-12 09:10:00,90% 이상,맑음,경기도,건축/건축물/공동주택,분류불능,건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-12 09:22:00,10~19%,맑음,충청북도,건축/건축물/공동주택,200억 ~ 300억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-12 09:40:00,60~69%,맑음,경기도,건축/건축물/근린생활시설,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2
3일이상 휴업이 필요한 부상,2019-07-12 09:55:00,30~39%,맑음,경기도,건축/건축물/업무시설,150억 ~ 200억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
기타,2019-07-12 10:30:00,10~19%,흐림,광주광역시,토목/기타/부지조성,200억 ~ 300억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-12 13:00:00,90% 이상,맑음,서울특별시,건축/건축물/업무시설,200억 ~ 300억원 미만,창호 및 유리공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-12 13:24:00,30~39%,맑음,경기도,산업환경설비/환경시설/하수처리시설,200억 ~ 300억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-12 13:30:00,30~39%,맑음,경상북도,건축/건축물/근린생활시설,2억 ~ 3억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-12 14:00:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-12 14:10:00,10% 미만,맑음,대구광역시,건축/건축물/업무시설,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-12 14:40:00,50~59%,맑음,전라북도,건축/건축물/공동주택,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
기타,2019-07-12 15:00:00,80~89%,흐림,경상남도,건축/건축물/교정 및 군사시설,50억 ~ 100억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-12 15:00:00,70~79%,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-12 15:00:00,90% 이상,맑음,전라남도,건축/건축물/공장,3억 ~ 5억원 미만,수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-12 15:30:00,60~69%,흐림,강원도,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-07-12 15:30:00,80~89%,흐림,대구광역시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",목공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-12 15:30:00,40~49%,맑음,세종특별자치시,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-13 09:30:00,30~39%,맑음,강원도,건축/건축물/공동주택,150억 ~ 200억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-13 09:30:00,60~69%,맑음,경기도,토목/도로/도로,3억 ~ 5억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
기타,2019-07-13 10:00:00,50~59%,맑음,서울특별시,토목/상하수도/하수도,200억 ~ 300억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-13 10:10:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-13 10:40:00,10% 미만,흐림,전라북도,건축/건축물/근린생활시설,10억 ~ 20억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-13 11:30:00,10~19%,흐림,경상남도,토목/교량/철도교량,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-13 13:05:00,50~59%,맑음,서울특별시,토목/상하수도/상수도,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-13 14:30:00,30~39%,맑음,전라북도,건축/건축물/교육연구시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
기타,2019-07-13 14:30:00,90% 이상,흐림,부산광역시,건축/건축물/의료시설,20억 ~ 50억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-13 15:10:00,40~49%,맑음,대전광역시,토목/기타/부지조성,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-14 08:20:00,80~89%,맑음,서울특별시,토목/상하수도/하수도,200억 ~ 300억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-14 08:30:00,30~39%,맑음,강원도,산업환경설비/발전시설,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-14 13:15:00,60~69%,맑음,경상남도,토목/도로/도로,5억 ~ 10억원 미만,강구조물공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2019-07-14 14:55:00,90% 이상,맑음,경상북도,건축/건축물/기타,"1,000억원 이상",미장공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-14 15:00:00,60~69%,맑음,경상남도,건축/건축물/운수시설,5억 ~ 10억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-15 07:30:00,70~79%,안개,전라남도,토목/기타,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-15 08:10:00,10% 미만,맑음,인천광역시,건축/건축물/기타,20억 ~ 50억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-07-15 08:20:00,60~69%,흐림,경상북도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2019-07-15 08:20:00,40~49%,흐림,강원도,건축/건축물/공동주택,20억 ~ 50억원 미만,미장공사,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2019-07-15 08:40:00,20~29%,흐림,세종특별자치시,건축/건축물/근린생활시설,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-15 09:00:00,20~29%,맑음,강원도,건축/건축물/업무시설,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-15 09:10:00,40~49%,흐림,서울특별시,토목/터널/도로터널,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-15 09:30:00,80~89%,맑음,경기도,토목/상하수도/상수도,300억 ~ 500억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
기타,2019-07-15 09:32:00,90% 이상,맑음,전라북도,토목/철도/일반 및 고속철도,"500억 ~ 1,000억원 미만",철도 및 궤도공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-15 10:20:00,30~39%,흐림,경기도,토목/상하수도/하수도,200억 ~ 300억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-15 10:30:00,60~69%,강우,경기도,건축/건축물/공동주택,"1,000억원 이상",조적공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-15 11:00:00,90% 이상,맑음,경기도,건축/건축물/근린생활시설,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2
기타,2019-07-15 11:00:00,60~69%,흐림,강원도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-07-15 11:10:00,80~89%,흐림,강원도,산업환경설비/발전시설,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-15 11:11:00,60~69%,맑음,전라북도,건축/건축물/교육연구시설,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-15 11:35:00,90% 이상,흐림,부산광역시,건축/건축물/근린생활시설,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-15 13:10:00,40~49%,흐림,대구광역시,건축/건축물/근린생활시설,20억 ~ 50억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-15 14:30:00,30~39%,맑음,광주광역시,건축/건축물/공동주택,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-15 14:39:00,30~39%,맑음,경기도,건축/건축물/기타,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-15 15:13:00,70~79%,맑음,경기도,건축/건축물/업무시설,50억 ~ 100억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-15 15:30:00,40~49%,흐림,강원도,토목/옹벽 및 절토사면/옹벽,100억 ~ 150억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-16 08:30:00,60~69%,흐림,강원도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-16 08:50:00,10% 미만,흐림,대전광역시,건축/건축물/단독주택,5억 ~ 10억원 미만,건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-16 09:00:00,10% 미만,맑음,충청북도,토목/도로/도로,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-16 09:00:00,50~59%,흐림,대전광역시,토목/교량/도로교량,300억 ~ 500억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-16 09:30:00,40~49%,맑음,부산광역시,토목/항만/계류시설,5억 ~ 10억원 미만,하천공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-07-16 10:00:00,80~89%,맑음,경상남도,건축/건축물/단독주택,5억 ~ 10억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-07-16 10:00:00,80~89%,강우,경기도,건축/건축물/공동주택,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2019-07-16 10:20:00,10% 미만,흐림,전라남도,건축/건축물/공장,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-16 10:30:00,20~29%,맑음,경기도,건축/건축물/공장,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-16 11:25:00,80~89%,맑음,서울특별시,건축/건축물/공동주택,200억 ~ 300억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-16 13:20:00,40~49%,맑음,전라북도,토목/하천/배수펌프장,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-07-16 14:00:00,40~49%,맑음,부산광역시,토목/항만/계류시설,5억 ~ 10억원 미만,하천공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-07-16 14:00:00,90% 이상,맑음,전라남도,토목/항만/기타,"4,000만 ~ 1억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
